"rank","id","sharedMeaningId","label","definition","POS","japaneseTranslation","canonicalLine","dialogLineId","id","wordId","wordHeadId","wordRootId","wordInstanceId","wordUsageCount","headUsageCount","rootUsageCount","instanceUsageCount","headPick","rootPick","created","modified"
2074,73030,38182,RELEVANT,important and useful,adjective,関係のある、関連した,That doesn't sound relevant to me.,,116165,73030,2195,414245,78471,0,87,67,95,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:09.000
2075,44695,22436,PRAISE,to say good things about someone or something,verb,称賛する,Praise them in front of their peers.,,70457,44695,2312,413017,93633,0,71,49,11,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2075,37044,18395,PRAISE,words showing admiration or respect,noun,称賛,"Elin deserves praise, not blame.",,57314,37044,2312,413016,119727,0,71,22,23,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:08.000
2076,42852,21494,WAGE,the money you earn from your job,noun,賃金,...can be paid the same wage as the workers in China.,,67234,42852,2094,418596,343070,0,75,61,29,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2077,38532,19220,PHASE,a stage or step in a process,noun,段階、局面,Maybe this is a phase.,,59782,38532,1957,412488,310263,0,73,62,68,1,1,2023-05-22 11:51:46.000,2024-06-18 05:15:13.000
2078,16701,7225,SCAN,the act of capturing bar codes or QR codes through a device,noun,原稿をコンピュータに読み込む,"...and scan to unlock films, interactive experiences, photo galleries...",,27358,16701,2955,420075,122993,0,104,55,43,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:10.000
2078,70394,36638,SCAN,a picture of the inside of something,noun,機器でデジタル化して読み込んだ図など,"I had a scan at 7:30 in the morning, and it clearly showed a tumor on my pancreas.",,112486,70394,2955,415093,124493,0,104,10,7,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:09.000
2079,33085,16331,NUMEROUS,many,adjective,多数の,Kyoto has numerous cultural sites.,,50567,33085,1966,411411,97663,0,63,63,88,1,1,2023-05-22 11:51:46.000,2024-07-01 03:12:35.000
2080,7523,2891,DISAGREE,to have a different opinion about something,verb,反対する、異議を唱える,I'm afraid I have to disagree with you.,,11983,7523,2138,404851,49782,0,91,69,68,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:07.000
2081,43784,22009,COMMISSION,to ask somebody to do a piece of work,verb,委任する,,,68800,43784,2011,403281,304038,0,108,13,0,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2081,51465,25540,COMMISSION,a committee formed for a particular task or function,noun,委員会,A commission was formed to investigate the case.,,84401,51465,2011,403280,315850,0,108,52,59,1,1,2023-05-22 11:51:46.000,2024-07-08 06:57:36.000
2082,42060,21108,EDIT,to correct,verb,編集する,"﻿Nowadays, anyone can edit graphics.",,65751,42060,3064,405477,90722,0,81,68,39,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2083,10629,4340,MESS,the state of being dirty or untidy,noun,混乱、散らかっていること,"Her bedroom is a mess, and she is usually at every party.",,16703,10629,1896,110404,112504,0,145,67,86,1,1,2023-05-22 11:51:46.000,2024-05-27 02:07:01.000
2084,35083,17396,SILLY,showing poor judgment or foolish,adjective,馬鹿な、愚かな,She is silly and lazy.,,53936,35083,1173,415740,111506,0,84,69,95,1,1,2023-05-22 11:51:46.000,2024-05-24 05:49:24.000
2085,62927,32084,STORAGE,a place for putting things,noun,倉庫,We can't pay for storage on top of that.,,102288,62927,711,172356,138387,0,264,62,75,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:02.000
2086,1708,813,CHAT,to talk in a friendly and relaxed manner,verb,おしゃべりする,I always chat with my neighbor in front of my house.,,2841,1708,2216,402763,117615,0,97,38,20,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:07.000
2086,43971,22095,CHAT,an online conversation,noun,オンライン上のお喋り,Facebook announces video chat for their social networking service driven by Skype.,,69110,43971,2216,257555,92386,0,97,31,42,1,1,2023-05-22 11:51:46.000,2024-06-27 13:44:36.000
2087,19207,8546,GALLERY,a room or building showing art,noun,画廊,This is an art gallery.,,31040,19207,2684,407201,127739,0,75,68,73,1,1,2023-05-22 11:51:46.000,2024-05-16 14:42:14.000
2088,38521,19215,PERMANENT,lasting forever or for a very long time,adjective,正社員、固定の,Tattoos are permanent marks that are made on the skin using special type of ink.,,59754,38521,2044,412432,65855,0,86,63,77,1,1,2023-05-22 11:51:46.000,2024-06-28 12:31:42.000
2089,38660,19286,DISTRIBUTE,to spread something over an area,verb,ひろげる,...after five EU countries agreed to a deal to distribute 58 rescued migrants.,,60042,38660,2553,405033,286618,0,157,19,4,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2089,52189,25869,DISTRIBUTE,to supply or deliver something to people,verb,流通させる、配布する,"We manufacture and distribute dried fruits, nuts, and cereals.",,85878,52189,2553,405032,4970,0,157,46,26,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:07.000
2090,17510,7636,TACKLE,to deal with something difficult,verb,取り組む,We live the way we do because people chose to tackle their problems head-on.,,28627,17510,2988,417009,314019,0,76,66,61,1,1,2023-05-22 11:51:46.000,2024-06-18 05:15:13.000
2091,57953,29213,TAPE,a strip of plastic that is sticky on one side,noun,テープ,There are five rolls of tape.,,94969,57953,1398,417065,325136,0,103,39,35,1,1,2023-05-22 11:51:46.000,2024-05-10 13:59:06.000
2091,99294,55536,TAPE,a strip of magnetic material used for recording sounds or pictures,noun,録音(画)テープ,Yes. We have a lot of home movies on tape.,,151047,99294,1398,417066,42311,0,103,30,48,0,1,2023-05-22 11:51:46.000,2024-05-06 15:09:40.000
2092,34779,17251,SCREAM,to make a loud noise with the voice,verb,叫ぶ,"I had a bad dream, and it made me scream.",,53395,34779,1246,415198,58150,0,74,62,24,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:09.000
2093,50500,25111,SOMEWHAT,a little bit or rather,adverb,いくらか、多少,What they learn is somewhat disturbing.,,82503,50500,1569,416104,90344,0,62,62,79,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2094,42619,21358,SERVER,the main computer in a network that provides files and services,noun,サーバー,Just log on to the server.,,66856,42619,36401,158230,181089,0,69,69,48,1,1,2023-05-22 11:51:46.000,2024-06-24 13:44:06.000
2095,38445,19184,LEAN,to move from a straight position,verb,もたれる,"Unfortunately, the extra weight only made the tower lean more.",,59592,38445,1411,409587,301941,0,63,37,27,0,0,2023-05-22 11:51:46.000,2024-06-18 01:47:30.000
2095,28759,13960,LEAN,to say that someone supports one group or set of beliefs,verb,（意見に）傾く、支持する,"I guess, I lean most towards Buddhist philosophy.",,44107,28759,1411,100398,168432,0,63,11,24,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2095,85428,46306,LEAN,having very little fat,adjective,脂肪が少ない,This is a lean meat pork with some sauce over the top.,,132422,85428,29904,409590,313515,0,22,13,21,1,1,2023-05-22 11:51:46.000,2024-06-18 05:18:22.000
2096,44415,22319,WEALTHY,rich,adjective,裕福な,A wealthy sheikh in the Sultanate of Oman has a snake park in need of rescue.,,69909,44415,2081,418721,326310,0,165,61,84,0,1,2023-05-22 11:51:46.000,2024-05-01 08:19:30.000
2097,47386,23672,FORTUNE,a very large amount of money,noun,富,...and that's how they made their fortune.,,75890,47386,1809,406978,59349,0,81,41,61,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:08.000
2097,102211,57732,FORTUNE,the future that someone or something will have,noun,運命,Come look at these and get a good fortune.,,155211,102211,1809,406979,100158,0,81,19,19,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:08.000
2098,61784,31423,PROOF,something that induces certainty or establishes validity,noun,証拠,"Where's the evidence, where's the proof?",,100603,61784,2220,413397,72889,0,75,67,94,1,1,2023-05-22 11:51:46.000,2024-05-06 13:57:55.000
2099,72705,37991,SLAVE,a person who is owned by another person ,noun,奴隷,One of you is going to travel in the cart as a slave.,,115719,72705,2159,415877,41448,0,141,69,40,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2100,35003,17350,PREGNANT,having a baby growing inside the body,adjective,妊娠している,Women can get pregnant.,,53803,35003,2120,413069,136866,0,86,66,86,1,1,2023-05-22 11:51:46.000,2024-07-08 08:35:41.000
2101,24486,11683,COMPLAINT,a statement of not being satisfied,noun,苦情,I want to make an official complaint.,,38067,24486,29609,403361,203785,0,67,63,33,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2102,34125,16929,CABLE,a set of wires for carrying electricity or signals,noun,電線の束,"First, reconnect any loose CAT5 cable connections.",,52214,34125,1616,402334,288771,0,78,22,8,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2102,38616,19266,CABLE,a system of sending television pictures and sounds,noun,ケーブルTV,"﻿When you pay too much for cable, you feel down.",,59953,38616,1616,25179,101591,0,78,41,46,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2103,44221,22229,PRINTER,a machine that puts letters or images on paper,noun,印刷機,You will need a computer and a printer.,,69540,44221,1138,413213,40910,0,258,68,58,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2104,12984,5437,FREQUENTLY,often,adverb,しばしば,The animals have to be checked frequently by veterinarians.,,20910,12984,1748,407072,300119,0,112,65,84,1,1,2023-05-22 11:51:46.000,2024-07-01 18:28:25.000
2105,47554,23748,NEWLY,recently,adverb,新しく,Congratulations to the newly engaged couple.,,76212,47554,22,411203,336464,0,5545,66,78,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2106,71663,37375,WISE,having good judgment,adjective,賢明な,He visited a group of wise monks.,,114332,71663,972,418963,106280,0,176,68,85,1,1,2023-05-22 11:51:46.000,2024-05-01 09:33:29.000
2107,8728,3419,WIDELY,by or among a large number of people,adverb,広く,And it was widely popular with teenagers.,,13821,8728,640,418894,322750,0,333,63,77,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2108,38538,19225,SHEET,"a broad, flat surface or area of something",noun,(所定の大きさの紙など)1枚,What? You mean aluminum sheet?,,59804,38538,29873,415533,340745,0,33,33,27,1,1,2023-05-22 11:51:46.000,2024-06-27 13:44:43.000
2108,36508,18106,SHEET,piece of paper,noun,"1枚の紙",...but I was able to download a prenatal health care tip sheet...,,56410,36508,1035,415532,87518,0,70,31,37,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:09.000
2109,48185,24016,ROW,line of seats,noun,列,Front row seats! Lucky you.,,77531,48185,1542,414876,81171,0,69,67,73,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:09.000
2110,38128,18989,WEAK,having little or no physical strength,adjective,弱い,But he was old and weak.,,59084,38128,593,418712,47566,0,189,66,77,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:09.000
2111,55939,28111,AGRICULTURAL,related to farming,adjective,農業の,It has also caused a lot of damage to our agricultural products.,,92013,55939,2382,400402,319094,0,126,68,73,1,1,2023-05-22 11:51:46.000,2024-04-30 16:57:06.000
2112,10313,4177,EMPHASIZE,to place stress on something to show its importance,verb,強調する,"Okay, I just wanna emphasize, there's no bad ideas here.",,16202,10313,1602,405652,74366,0,59,59,31,1,1,2023-05-22 11:51:46.000,2024-05-13 05:53:36.000
2113,937,471,BEHAVE,to act in a particular manner,verb,振舞う,Many felt that she did not behave like a lady.,,1420,937,1646,401574,323132,0,79,61,62,1,1,2023-05-22 11:51:46.000,2024-07-01 03:11:45.000
2114,34331,17041,THROAT,the front part of the neck,noun,のど,I have a sore throat and a cough.,,52550,34331,1867,417380,292547,0,75,62,77,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2115,51852,25723,BRILLIANT,intelligent or skilled,adjective,すぐれた,"Isn't it time we told her she's pretty brilliant, too?",,85164,51852,2618,402118,59506,0,85,49,71,1,1,2023-05-22 11:51:46.000,2024-05-24 12:28:28.000
2115,38613,19263,BRILLIANT,very good or enjoyable,adjective,素晴らしい,"Brilliant, brilliant. Good, all done, all shared.",,59944,38613,2618,448191,366549,0,85,15,16,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:14.000
2116,47779,23836,ESSAY,a short piece of writing,noun,随筆,"In this essay, I will argue why omotenashi is a concept...",,76661,47779,2074,405879,295122,0,48,47,53,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:07.000
2117,12999,5446,DUST,the powder from soil or sand,noun,ちり,Sunlight travels through the dust.,,20940,12999,1746,236517,71348,0,93,69,91,1,1,2023-05-22 11:51:46.000,2024-05-01 08:19:00.000
2118,34533,17139,CREAM,"the thick, fatty part of milk",noun,(牛乳から作る)クリーム,My coffee has cream in it.,,52922,34533,1619,404057,311870,0,115,61,114,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2119,9497,3787,OWE,to credit a certain someone for making something possible,verb,に帰する、借りがある,What a debt we owe to those people who came here 50 years ago.,,14943,9497,2288,411970,306688,0,70,31,40,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:08.000
2119,16072,6987,OWE,to need to give or pay,verb,借りがある,"Yes, I know I owe you a lot of money.",,25974,16072,2288,411972,51627,0,70,32,23,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:08.000
2120,62366,31758,PACE,the speed at which something happens,noun,速度,"The point is, and I'll pick up the pace.",,101471,62366,567,411988,103477,0,68,58,80,1,1,2023-05-22 11:51:46.000,2024-05-20 06:01:41.000
2121,75174,39576,COMPOUND,a number of buildings that share the same piece of land,noun,屋敷,US President Barack Obama reveals the death of Osama bin Laden at a firefight at his Pakistan compound.,,118856,75174,51310,403396,288624,0,28,28,28,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:07.000
2121,15814,6860,COMPOUND,thing with two or more parts,noun,化合物,"If two or more elements join together, the resulting substance is called a compound.",,25538,15814,2714,403399,299221,0,47,38,14,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2122,33146,16374,SPONSOR,a person or organization that helps pay for something,noun,出資者、支援者,Visa. Proud sponsor of the Olympic Games...,,50650,33146,2723,416331,44240,0,83,26,16,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2122,4759,2042,SPONSOR,to take on the financial responsibility for a person or project,verb,保証人になる,"However, not all museums are sponsored by the government.",,8199,4759,2723,416334,208307,0,83,42,7,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2123,49427,24612,UNABLE,not being able to do something,adjective,〜ができない,It means unable to help someone because of lack of power or authority.,,80167,49427,224,417982,309756,0,1913,66,78,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:09.000
2124,89402,48713,FIRSTLY,introducing the first thing in a list,adverb,まず,"Firstly, you should always be polite.",,137773,89402,21,406629,312823,0,4998,67,78,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:08.000
2125,41987,21060,COAL,a hard black substance burned for fuel,noun,石炭,Miners extracted coal from the earth.,,65606,41987,2507,403103,108472,0,65,65,68,1,1,2023-05-22 11:51:46.000,2024-05-13 12:55:47.000
2126,39870,19943,EVOLUTION,a gradual process of development,noun,進化、発展,We are all the result of evolution.,,62055,39870,2554,405972,327975,0,87,60,80,1,1,2023-05-22 11:51:46.000,2024-06-24 13:50:19.000
2127,11719,4878,PROMPT,to cause something to happen,verb,刺激する、促す,"In Australia, heavy rains prompt authorities to issue flood warnings...",,18459,11719,2603,413384,304134,0,75,58,10,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2128,42078,21113,GRADUALLY,in small steps,adverb,徐々に,I did it gradually.,,65785,42078,2208,407460,311950,0,72,64,80,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2129,61461,31248,RECRUIT,a new member of an organization,noun,新入会員、新入生,"﻿A recruit may hope to become a general someday,...",,100123,61461,2670,414049,286783,0,84,18,2,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2129,26283,12626,RECRUIT,to find new people for an organization,verb,採用する、人員募集する,"In the short term, wouldn't it be better to recruit workers from other countries?",,40525,26283,2670,414050,322969,0,84,43,19,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2130,16182,7028,EMPLOYMENT,a job or regular work,noun,職業、雇用,The fastest growing employment area is connected with computer technology.,,26198,16182,1069,405661,76147,0,882,61,72,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2131,236266,188474,HUMOR,a quality that makes something funny,noun,"面白さ, 滑稽さ",I'm glad you also see the humor in this.,,292170,236266,1837,408307,42168,0,72,65,80,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:08.000
2132,42854,21495,MINIMUM,the least possible,adjective,最小の,You need to maintain a minimum balance of one thousand dollars.,,67238,42854,2791,111699,331322,0,62,40,54,1,1,2023-05-22 11:51:46.000,2023-05-22 11:53:54.000
2132,46696,23352,MINIMUM,the lowest amount allowed,noun,最少量、最小限,A smart pair of trousers and a shirt are the absolute minimum expected of you.,,74588,46696,2791,410634,325045,0,62,20,15,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:08.000
2133,1073,522,LAY,to produce eggs,verb,卵を産む,Turtles come to the beach and lay eggs.,,1626,1073,769,409551,291283,0,89,17,9,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:08.000
2133,43733,21984,LAY,to put or set something down carefully,verb,置く、敷く,I help lay the bacon in the pan.,,68712,43733,769,409550,322051,0,89,48,13,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2134,38543,19228,MORAL,relating to the judgment of right and wrong,adjective,倫理的な,...the United States has a moral responsibility to act.,,59815,38543,1386,410823,62657,0,84,58,85,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2135,19737,8893,GRAY,being a color between black and white,adjective,灰色になる,It is a gray sweatshirt.,,31741,19737,51821,407525,292885,0,70,59,58,1,1,2023-05-22 11:51:46.000,2024-05-21 12:40:47.000
2136,44600,22393,ADMIRE,to respect someone,verb,尊敬する、褒める,Who do you admire in skating?,,70266,44600,1798,400262,82176,0,114,66,50,1,1,2023-05-22 11:51:46.000,2024-05-28 14:13:03.000
2137,51798,25699,MONTHLY,relating to one of the twelve periods in a year,adjective,月ごとの,Is there a monthly fee with that account?,,85054,51798,115,410808,319789,0,1603,49,75,0,1,2023-05-22 11:51:46.000,2024-07-03 07:09:20.000
2138,101399,57078,INNER,relating to a person''s mind or spirit,adjective,内の,I'm that inner voice.,,154177,101399,29652,408794,82928,0,65,39,67,1,1,2023-05-22 11:51:46.000,2024-05-09 13:34:44.000
2138,48881,24350,INNER,inside or towards the center,adjective,内側の,...then I will swab your inner elbow with an alcohol swab.,,79064,48881,29652,408792,145690,0,65,23,24,0,1,2023-05-22 11:51:46.000,2024-05-09 14:52:49.000
2139,11718,4877,SIGNIFICANTLY,in a way that is important or noticeable,adverb,かなり、大いに、著しく,...the US military will significantly reduce its presence.,,18455,11718,51252,415722,324485,0,115,61,73,1,1,2023-05-22 11:51:46.000,2024-07-08 09:11:23.000
2140,10736,4388,INSIST,to demand forcefully,verb,主張する,Some may insist that each robot work much harder.,,16861,10736,1348,408837,66499,0,66,62,30,1,1,2023-05-22 11:51:46.000,2024-05-15 14:50:49.000
2141,14920,6456,SUBMIT,to hand in,verb,提出する,I have to submit my paper by Friday.,,24013,14920,2623,174318,91401,0,65,60,43,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:02.000
2142,9882,3954,BREED,to produce animals or plants with chosen qualities,verb,飼育する,It takes a lot of work to breed healthy puppies.,,15525,9882,3729,402087,323299,0,98,34,7,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2142,34299,17023,BREED,a type of animal,noun,品種、系統,The Labrador is a breed of dog.,,52489,34299,3729,402085,53013,0,98,22,29,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:07.000
2143,38647,19278,CONCLUSION,a decision made after considering something,noun,結論,The discussion reached no conclusion.,,60008,38647,1463,403466,142855,0,63,63,73,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:07.000
2144,12785,5343,SHAREHOLDER,someone who owns part of a company,noun,株主,I'm probably the biggest shareholder in Microsoft today.,,20514,12785,3251,415507,313181,0,60,60,17,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2145,11882,4956,LOVER,someone who likes something a lot,noun,愛好家,"I'm a big coffee lover, and I can't imagine cutting back on my coffee.",,18729,11882,227,410029,291248,0,3120,60,13,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2146,48381,24115,REPLY,to give an answer,verb,返答する,...so that people will reply right away.,,77913,48381,1245,414364,90679,0,76,59,40,1,1,2023-05-22 11:51:46.000,2024-04-29 07:18:51.000
2147,38714,19322,SHARP,being very clear and easy to see,adjective,鋭い、はっきりした,The images were sharp and clear.,,60115,38714,1042,419450,100976,0,168,12,12,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:09.000
2147,38496,19206,SHARP,having a fine edge or point,adjective,鋭い,And we're gonna start by using a sharp knife to cut it in half.,,59700,38496,1042,415511,323555,0,168,30,37,1,1,2023-05-22 11:51:46.000,2024-05-07 14:50:33.000
2147,29407,14318,SHARP,involving a sudden change in direction,adjective,急勾配の,Such a sharp rise is almost as scary as a sharp fall.,,45167,29407,1042,159374,11862,0,168,17,21,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:00.000
2148,10175,4090,BEND,to use force to cause to become curved,verb,曲げる,You can bend lines to make a shape.,,16001,10175,1711,401609,314439,0,67,33,30,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:07.000
2148,36037,17868,BEND,to move one's body so that it is not straight,verb,かがむ,I am a camel and I bend my knees.,,55619,36037,1711,401613,289381,0,67,21,11,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:07.000
2149,34469,17117,DARE,to have the courage to do something,verb,あえて～する,Dare to think different.,,52801,34469,1854,404299,142523,0,81,39,18,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:07.000
2149,40936,20546,DARE,to tell someone to do something to show courage,verb,〜してみろと挑む,I dare you to take a little pain.,,63785,40936,1854,404297,6178,0,81,24,37,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:07.000
2150,27174,13098,MEMBERSHIP,the state of being a part of a group or organization,noun,会員資格,Is it possible to upgrade my membership status?,,41824,27174,149,410484,133228,0,784,60,77,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:08.000
2151,70384,36632,STARE,to look at something for a long time,verb,凝視する,Why do cats stare when you're pouring milk?,,112468,70384,950,416506,247577,0,65,60,24,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2152,13360,5613,CAP,a hat with a curved part at the front,noun,帽子、野球帽,"He bought a baseball cap, a belt, and sneakers.",,21607,13360,1984,26483,217892,0,92,27,26,0,1,2023-05-22 11:51:46.000,2024-04-26 14:55:00.000
2152,47087,23544,CAP,something that covers the end or top of something,noun,ふた,...secure the cap back so that it locks tightly into place.,,75291,47087,1984,402441,311919,0,92,35,27,1,1,2023-05-22 11:51:46.000,2024-04-26 09:15:33.000
2153,25370,12170,FLASH,to shine or give off bright light suddenly,verb,きらめく、ぱっと光る,Firefly squid flash light when they distract predators.,,39234,25370,2213,406685,311787,0,98,25,7,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2153,34395,17076,FLASH,a sudden bright light,noun,閃光,It began with a flash.,,52666,34395,2213,406686,77788,0,98,16,23,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:08.000
2153,97903,54580,FLASH,beginning suddenly and lasting only a short time,adjective,一瞬の,"In Chile, inmates of a Santiago prison take a break from their daily routine for a flash dance.",,149126,97903,2213,406690,288993,0,98,25,37,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:08.000
2154,32449,15969,OCCASION,a significant or important event,noun,特別な出来事や行事,But this is obviously a big occasion and a big moment for tennis.,,49664,32449,1745,411503,66423,0,135,62,45,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:08.000
2155,46026,23009,UNEMPLOYMENT,the state of not having a job,noun,失業,...we can decrease the unemployment rate.,,73202,46026,1069,418072,80893,0,882,62,70,0,1,2023-05-22 11:51:46.000,2024-05-08 14:32:17.000
2156,663,362,CHAIRMAN,someone who presides meetings or events,noun,会長,﻿Alibaba Executive Chairman Jack Ma starts the trading day.,,1004,663,1356,29425,100217,0,77,65,74,1,1,2023-05-22 11:51:46.000,2023-05-22 11:53:43.000
2157,89161,48556,HOOK,"a curved tool for catching, holding or pulling something",noun,釣り針,Grandpa puts a worm on his hook.,,137468,89161,2246,408188,356577,0,100,26,14,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2157,13904,5917,HOOK,something that attracts people's attention,noun,引きつけるもの,A Hook is a good conversation piece that you can use with people when you're talking.,,22428,13904,2246,85966,120035,0,100,39,52,1,1,2023-05-22 11:51:46.000,2023-05-22 11:53:50.000
2158,36725,18228,INFANT,a child in the beginning stage of life,noun,乳児,We are two adults and one infant.,,56776,36725,2579,408694,113194,0,67,62,35,0,0,2023-05-22 11:51:46.000,2024-05-20 12:28:40.000
2159,38444,19183,DRAMATIC,noticeable or sudden,adjective,劇的な,But I don't see any dramatic improvement...,,59590,38444,2122,405236,65861,0,230,44,49,0,1,2023-05-22 11:51:46.000,2024-06-19 15:29:49.000
2159,38723,19330,DRAMATIC,displaying great emotion,adjective,劇的な,I wanted it to be very dramatic and emotional.,,60145,38723,2122,405237,81866,0,230,18,20,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:07.000
2160,51226,25456,CRITICISM,the act of finding fault with something,noun,批判,Praise followed by criticism is not praise.,,83880,51226,1909,404110,324465,0,64,61,67,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:07.000
2161,34465,17114,MAD,very angry or upset,adjective,怒っている,And now my boss is mad at me for being late.,,52793,34465,1792,410096,90490,0,99,60,79,1,1,2023-05-22 11:51:46.000,2024-07-03 15:20:55.000
2162,48306,24077,EPISODE,a show which is part of a larger story,noun,挿話、話,"In today's episode, you will learn to talk about the past.",,77756,48306,2527,405818,120241,0,62,56,65,1,1,2023-05-22 11:51:46.000,2024-06-26 13:15:39.000
2163,12881,5391,PRACTICAL,very suitable for a purpose,adjective,実践的な,I really don't think that athletics would be practical for a lot of students.,,20676,12881,1969,419223,298929,0,126,60,78,1,1,2023-05-22 11:51:46.000,2024-06-07 14:31:08.000
2164,73441,38423,GENTLEMAN,a polite way of referring to a man,noun,紳士,"Yes, you, sir, the gentleman in the front row.",,116717,73441,1863,240580,177190,0,73,58,10,0,0,2023-05-22 11:51:46.000,2024-06-10 13:09:58.000
2165,16148,7019,HEAVILY,Intensely or severely.,adverb,激しく,It suddenly starts raining heavily.,,26145,16148,51365,407934,285549,0,301,60,71,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2166,7822,3010,PERCEPTION,the way one sees or understands something,noun,知覚,They're both classic methods for skewing your perception of time.,,12427,7822,1555,412383,173951,0,58,58,60,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2167,17302,7521,RELIABLE,dependable,adjective,信頼できる,Humans needed a more reliable system where there would be food all the time.,,28348,17302,1552,414247,301565,0,123,60,81,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2168,59054,29845,ETHNIC,of people with a common race or culture,adjective,民族の,What's her ethnic background?,,96669,59054,1490,405909,308807,0,73,58,73,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:07.000
2169,66948,5732,FLOAT,to slowly move through air or liquid,verb,漂う,"How can the boat float on the water, sir?",,107492,66948,2390,406740,312809,0,118,102,41,0,0,2023-05-22 11:51:46.000,2024-05-08 14:47:14.000
2169,45194,22664,FLOAT,a vehicle with a platform carrying an exhibit in a parade,noun,山車,We saw a beautiful float during the annual parade.,,71501,45194,29798,406737,327733,0,22,22,11,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
